id,district_id,date,statement_frequency
3973,20,1995-11-27,monthly
3974,55,1996-03-08,monthly
3975,20,1994-10-02,monthly
3976,74,1996-04-15,monthly
3977,7,1993-09-25,monthly
3978,59,1995-02-18,monthly
3979,37,1996-02-14,monthly
3980,75,1993-04-03,monthly
3981,23,1995-01-15,monthly
3982,26,1993-07-27,monthly
3983,67,1993-02-04,monthly
3984,51,1996-12-14,monthly
3985,1,1997-07-13,monthly
3986,19,1997-06-20,monthly
3987,25,1997-09-14,monthly
3988,23,1997-05-04,monthly
3989,19,1995-03-11,monthly
3990,77,1997-02-04,monthly
3991,1,1996-12-28,monthly
3992,43,1997-12-16,monthly
3993,54,1996-01-24,monthly
3994,15,1996-03-14,monthly
3995,12,1995-08-27,monthly
3996,1,1997-06-22,monthly
3997,62,1994-01-13,monthly
3998,2,1996-04-20,monthly
3999,35,1993-05-06,monthly
4000,7,1993-08-02,monthly
4001,54,1995-02-04,monthly
4003,25,1997-08-22,monthly
4008,27,1996-03-23,monthly
4009,56,1994-02-20,monthly
4010,30,1996-08-19,monthly
4026,58,1997-02-06,monthly
4033,57,1996-11-19,monthly
4034,1,1993-01-18,monthly
4035,1,1993-07-25,monthly
4055,23,1993-01-24,monthly
4059,34,1993-10-08,monthly
4066,72,1994-05-24,monthly
4069,38,1996-11-17,monthly
4071,64,1996-08-03,monthly
4078,40,1993-01-30,monthly
4079,52,1993-11-03,monthly
4081,11,1995-07-22,monthly
4082,49,1994-11-08,monthly
4086,66,1996-07-17,monthly
4088,45,1996-03-01,monthly
4090,72,1996-10-11,monthly
4091,9,1997-08-04,monthly
4092,74,1996-03-13,monthly
4093,1,1993-03-25,monthly
4099,54,1996-05-26,monthly
4102,60,1996-11-13,monthly
4103,38,1995-01-25,monthly
4105,58,1995-05-08,monthly
4109,54,1995-02-09,monthly
4116,6,1997-10-05,monthly
4119,77,1993-10-18,monthly
4121,54,1995-06-08,monthly
4127,50,1996-05-03,monthly
4128,64,1997-09-26,monthly
4130,70,1997-06-01,monthly
4131,5,1994-08-19,monthly
4132,36,1997-10-02,monthly
4134,7,1993-03-03,monthly
4140,28,1997-12-05,monthly
4143,55,1997-10-07,monthly
4144,1,1996-08-19,monthly
4150,65,1997-07-05,monthly
4156,42,1997-06-27,monthly
4158,27,1997-09-04,monthly
4159,74,1993-07-09,monthly
4161,1,1995-02-23,monthly
4171,28,1993-06-12,monthly
4173,1,1993-11-08,monthly
4186,1,1996-08-25,monthly
4190,62,1995-10-04,monthly
4195,67,1994-05-21,monthly
4204,21,1996-01-29,monthly
4208,1,1997-04-08,monthly
4214,1,1996-03-21,monthly
4225,55,1993-05-18,monthly
4237,18,1993-11-29,monthly
4240,50,1993-02-08,monthly
4245,52,1994-05-02,monthly
4253,43,1996-01-16,monthly
4254,70,1993-05-04,monthly
4258,51,1995-08-26,monthly
4259,66,1994-04-08,monthly
4260,56,1993-10-14,monthly
4263,5,1995-07-17,monthly
4264,28,1993-12-07,monthly
4266,54,1997-02-05,monthly
4268,77,1997-02-20,monthly
4269,26,1995-12-24,monthly
4273,15,1996-03-11,monthly
4276,43,1994-07-09,monthly
4283,39,1994-10-16,monthly
4286,43,1996-11-11,monthly
4287,1,1993-10-17,monthly
4296,63,1993-01-28,monthly
4301,1,1997-06-26,monthly
4320,61,1996-07-23,monthly
4321,47,1993-04-18,monthly
4328,72,1994-06-17,monthly
4329,1,1994-02-17,monthly
4330,47,1995-07-05,monthly
4332,74,1997-12-23,monthly
4336,2,1997-07-08,monthly
4337,29,1993-11-16,monthly
4342,74,1996-04-29,monthly
4343,31,1993-11-22,monthly
4346,25,1996-03-15,monthly
4347,1,1993-03-27,monthly
4349,74,1996-09-16,monthly
4350,63,1993-04-04,monthly
4352,2,1993-07-05,monthly
4354,38,1997-01-08,monthly
4355,31,1993-02-21,monthly
4356,47,1994-01-26,monthly
4358,5,1997-02-12,monthly
4361,69,1996-03-11,monthly
4368,1,1995-01-16,monthly
4375,39,1996-10-28,monthly
4377,28,1993-04-24,monthly
4379,44,1996-06-28,monthly
4383,73,1996-11-10,monthly
4385,23,1993-11-23,monthly
4389,77,1996-07-28,monthly
4405,41,1996-09-08,monthly
4414,24,1993-09-10,monthly
4415,73,1995-07-05,monthly
4416,14,1994-02-12,monthly
4418,66,1994-02-09,monthly
4423,39,1995-04-26,monthly
4424,48,1996-01-29,monthly
4427,32,1993-06-07,monthly
4434,41,1994-12-09,monthly
4437,40,1993-09-24,monthly
4438,48,1996-08-04,monthly
4439,30,1995-12-25,monthly
4442,54,1996-08-08,monthly
4445,47,1997-08-07,monthly
4447,62,1996-06-16,monthly
4448,60,1993-06-02,monthly
4454,63,1996-12-21,monthly
4456,14,1996-09-03,monthly
4458,60,1996-04-23,monthly
4463,67,1993-09-03,monthly
4470,16,1993-11-01,monthly
4473,45,1995-10-09,monthly
4475,72,1997-04-16,monthly
4476,24,1994-11-10,monthly
4478,70,1993-07-23,monthly
4480,58,1996-08-19,monthly
4484,54,1993-02-03,monthly
4488,33,1996-04-24,monthly
4503,50,1995-01-03,monthly
4511,33,1993-09-26,monthly
4514,69,1993-12-18,monthly
4519,8,1994-06-08,monthly
4526,63,1993-11-29,monthly
4527,9,1997-06-01,monthly
4533,68,1997-08-03,monthly
4534,63,1997-01-18,monthly
4538,70,1995-05-07,monthly
4543,33,1993-10-08,monthly
4550,56,1997-02-06,monthly
4576,27,1993-06-05,monthly
4580,9,1994-08-27,monthly
4585,27,1996-06-08,monthly
4588,12,1996-08-27,monthly
4589,4,1995-05-22,monthly
4596,74,1993-03-09,monthly
4616,1,1997-09-24,monthly
4618,3,1996-07-21,monthly
4626,9,1996-06-15,monthly
4650,4,1995-10-15,monthly
4659,56,1993-10-08,monthly
4660,63,1997-01-03,monthly
4681,70,1995-08-08,monthly
4715,8,1996-10-28,monthly
4725,73,1997-04-14,monthly
4727,2,1995-02-13,monthly
4729,66,1997-05-23,monthly
4743,64,1993-05-05,monthly
4746,54,1997-02-21,monthly
4753,1,1996-11-07,monthly
4768,39,1996-06-17,monthly
4774,66,1994-01-14,monthly
4784,46,1997-08-08,monthly
4794,72,1996-12-18,monthly
4803,26,1996-06-08,monthly
4825,15,1994-06-04,monthly
4851,52,1996-02-04,monthly
4852,47,1995-04-13,monthly
4858,67,1997-06-21,monthly
4863,5,1996-03-12,monthly
4894,14,1993-06-20,monthly
4907,42,1994-02-06,monthly
4937,12,1993-02-20,monthly
4948,43,1995-07-29,monthly
4949,33,1996-10-14,monthly
4981,54,1996-01-22,monthly
4999,1,1996-02-12,monthly
5001,53,1995-12-15,monthly
5011,31,1993-08-25,monthly
5024,70,1995-08-20,monthly
5033,54,1995-08-03,monthly
5063,43,1995-10-11,monthly
5065,66,1993-01-24,monthly
5072,6,1996-04-12,monthly
5092,74,1993-12-21,monthly
5118,72,1995-08-05,monthly
5120,1,1993-06-21,monthly
5125,1,1995-09-14,monthly
5126,58,1995-04-03,monthly
5129,68,1993-06-08,monthly
5164,5,1997-05-13,monthly
5180,54,1997-02-24,monthly
5181,75,1996-02-03,monthly
5213,1,1995-08-18,monthly
5215,55,1993-07-01,monthly
5263,64,1995-07-14,monthly
5267,4,1996-01-12,monthly
5269,49,1996-07-04,monthly
5270,44,1993-01-13,monthly
5283,15,1997-09-18,monthly
5290,34,1997-07-21,monthly
5305,47,1996-09-16,monthly
5313,40,1993-04-29,monthly
5317,28,1996-10-20,monthly
5343,64,1993-06-08,monthly
5357,70,1994-12-18,monthly
5358,4,1995-05-18,monthly
5366,70,1993-08-09,monthly
5369,54,1993-02-25,monthly
5372,48,1993-05-08,monthly
5387,1,1993-10-05,monthly
5395,47,1996-04-26,monthly
5422,66,1994-10-22,monthly
5423,15,1993-05-02,monthly
5428,24,1993-04-14,monthly
5429,71,1995-09-22,monthly
5442,34,1993-03-22,monthly
5445,72,1997-02-19,monthly
5472,1,1993-05-04,monthly
5477,57,1995-12-17,monthly
5481,52,1993-08-16,monthly
5483,13,1993-03-28,monthly
5505,1,1996-04-26,monthly
5541,43,1995-03-24,monthly
5546,43,1993-05-28,monthly
5572,15,1997-08-11,monthly
5591,9,1996-03-16,monthly
5593,15,1996-02-27,monthly
5622,70,1993-02-08,monthly
5628,61,1994-06-17,monthly
5648,59,1997-06-13,monthly
5661,53,1995-12-20,monthly
5692,66,1996-02-25,monthly
5698,1,1997-09-04,monthly
5700,42,1993-07-20,monthly
5735,52,1995-01-25,monthly
5740,43,1993-04-16,monthly
5758,44,1997-07-28,monthly
5767,72,1993-06-16,monthly
5774,1,1995-06-08,monthly
5794,70,1995-07-14,monthly
5837,5,1996-07-18,monthly
5868,44,1993-02-02,monthly
5870,75,1997-09-17,monthly
5878,76,1996-11-19,monthly
5891,54,1993-01-25,monthly
5912,45,1996-10-25,monthly
5927,15,1993-11-26,monthly
5944,27,1997-06-06,monthly
5952,50,1993-09-07,monthly
5984,11,1993-11-11,monthly
5991,1,1993-11-21,monthly
6030,47,1993-08-24,monthly
6040,1,1993-04-22,monthly
6051,56,1993-08-28,monthly
6061,1,1997-03-08,monthly
6062,24,1996-08-28,monthly
6064,49,1997-01-11,monthly
6075,19,1996-09-15,monthly
6097,29,1997-06-15,monthly
6138,54,1997-01-22,monthly
6148,74,1993-12-27,monthly
6157,34,1996-11-11,monthly
6158,67,1996-05-13,monthly
6265,5,1996-11-01,monthly
6273,38,1993-07-21,monthly
6281,56,1993-06-08,monthly
6289,64,1995-04-05,monthly
6306,64,1997-03-04,monthly
6321,1,1994-09-10,monthly
6353,26,1993-11-26,monthly
6358,3,1995-05-27,monthly
6363,74,1993-08-01,monthly
6397,48,1995-03-15,monthly
6425,31,1993-03-29,monthly
6434,1,1995-05-08,monthly
6440,1,1996-11-01,monthly
6453,34,1996-07-27,monthly
6461,50,1996-07-17,monthly
6463,16,1995-09-11,monthly
6472,61,1994-02-08,monthly
6473,12,1993-01-26,monthly
6495,6,1996-07-23,monthly
6505,7,1997-09-13,monthly
6510,74,1996-12-18,monthly
6511,72,1994-06-10,monthly
6592,1,1996-10-20,monthly
6602,74,1997-08-04,monthly
6609,16,1995-03-27,monthly
6649,1,1995-07-08,monthly
6678,54,1996-01-03,monthly
6686,61,1996-02-10,monthly
6688,16,1996-06-25,monthly
6699,35,1996-06-08,monthly
6706,38,1996-12-28,monthly
6738,62,1994-07-28,monthly
6792,1,1996-05-11,monthly
6806,1,1993-11-26,monthly
6856,43,1995-08-19,monthly
6866,14,1997-10-02,monthly
6872,15,1995-09-02,monthly
6897,48,1993-04-23,monthly
6902,60,1996-10-22,monthly
6910,76,1995-04-04,monthly
6924,74,1994-06-01,monthly
6930,41,1993-09-08,monthly
6950,36,1996-10-12,monthly
6985,38,1995-07-27,monthly
7011,75,1993-10-08,monthly
7033,75,1996-07-03,monthly
7045,51,1996-12-26,monthly
7049,69,1997-10-12,monthly
7082,57,1996-09-06,monthly
7099,1,1996-08-20,monthly
7101,54,1996-07-06,monthly
7133,1,1993-09-17,monthly
7156,71,1997-09-11,monthly
7176,1,1996-12-07,monthly
7184,5,1995-06-19,monthly
7190,49,1993-09-06,monthly
7203,71,1993-03-26,monthly
7231,10,1993-03-14,monthly
7240,17,1996-04-23,monthly
7262,70,1996-08-30,monthly
7274,11,1997-09-28,monthly
7401,1,1993-02-26,monthly
7418,21,1995-04-07,monthly
7424,68,1996-07-28,monthly
7445,64,1993-03-18,monthly
7449,1,1993-11-24,monthly
7454,4,1993-04-19,monthly
7485,39,1993-07-28,monthly
7487,4,1995-10-01,monthly
7520,9,1996-03-29,monthly
7523,63,1994-08-29,monthly
7542,54,1996-05-16,monthly
7546,43,1994-09-03,monthly
7559,56,1997-05-24,monthly
7565,59,1996-04-02,monthly
7594,16,1996-02-16,monthly
7606,21,1995-03-15,monthly
7607,1,1993-09-05,monthly
7614,62,1995-02-08,monthly
7632,68,1996-09-22,monthly
7636,40,1996-10-08,monthly
7637,46,1996-08-19,monthly
7674,1,1996-07-21,monthly
7721,13,1997-07-03,monthly
7745,2,1996-11-29,monthly
7753,74,1993-02-08,monthly
7769,23,1993-10-03,monthly
7795,64,1995-01-05,monthly
7819,38,1993-08-01,monthly
7824,60,1994-05-17,monthly
7828,36,1996-01-05,monthly
7844,1,1993-11-26,monthly
7857,75,1993-08-04,monthly
7859,52,1995-03-14,monthly
7861,34,1995-04-22,monthly
7890,23,1996-03-26,monthly
7894,27,1996-04-09,monthly
7907,70,1996-07-27,monthly
7944,59,1993-12-27,monthly
7957,51,1995-09-07,monthly
7965,55,1993-11-08,monthly
7966,54,1996-12-27,monthly
7990,9,1996-08-30,monthly
7997,10,1996-04-25,monthly
8026,36,1997-03-23,monthly
8038,47,1996-08-17,monthly
8039,9,1995-12-17,monthly
8041,1,1993-10-10,monthly
8085,73,1996-04-08,monthly
8092,54,1995-01-11,monthly
8094,67,1996-11-24,monthly
8114,59,1995-10-14,monthly
8127,37,1994-10-13,monthly
8129,45,1993-06-26,monthly
8153,9,1997-07-02,monthly
8159,26,1995-02-08,monthly
8169,29,1995-11-28,monthly
8173,11,1993-07-05,monthly
8225,50,1996-12-07,monthly
8260,31,1993-03-24,monthly
8261,13,1993-05-12,monthly
8268,59,1996-09-19,monthly
8316,70,1994-06-04,monthly
8320,51,1997-01-19,monthly
8321,77,1993-04-12,monthly
8330,48,1993-03-28,monthly
8341,64,1996-12-27,monthly
8377,29,1993-11-20,monthly
8381,14,1996-09-17,monthly
8405,20,1994-05-10,monthly
8411,20,1994-12-02,monthly
8475,4,1993-09-08,monthly
8489,19,1993-09-18,monthly
8492,2,1994-06-29,monthly
8505,70,1997-03-20,monthly
8519,23,1993-04-02,monthly
8523,54,1996-11-25,monthly
8533,47,1995-10-10,monthly
8564,68,1993-09-12,monthly
8566,74,1993-10-08,monthly
8625,64,1993-11-10,monthly
8639,46,1997-08-22,monthly
8645,60,1997-06-23,monthly
8680,17,1996-02-12,monthly
8688,66,1996-11-22,monthly
8713,53,1997-05-18,monthly
8742,70,1997-01-28,monthly
8759,1,1993-09-18,monthly
8772,1,1996-05-16,monthly
8776,64,1994-08-24,monthly
8784,1,1996-10-16,monthly
8856,15,1994-12-18,monthly
8919,62,1997-07-03,monthly
8926,1,1997-03-21,monthly
8934,51,1993-06-06,monthly
8957,1,1993-11-13,monthly
8972,70,1996-05-21,monthly
8982,64,1993-09-25,monthly
8998,61,1995-05-24,monthly
9017,70,1995-11-22,monthly
9024,1,1996-01-05,monthly
9030,72,1995-01-21,monthly
9031,47,1997-01-15,monthly
9034,1,1993-06-28,monthly
9037,1,1996-10-22,monthly
9041,1,1993-08-03,monthly
9093,47,1993-06-16,monthly
9104,10,1994-01-21,monthly
9138,26,1996-07-18,monthly
9140,32,1997-08-18,monthly
9153,9,1996-12-12,monthly
9156,18,1997-09-14,monthly
9159,64,1996-08-02,monthly
9167,56,1997-04-02,monthly
9179,28,1997-01-21,monthly
9188,45,1993-02-08,monthly
9192,1,1994-08-16,monthly
9199,72,1996-05-15,monthly
9201,69,1996-10-28,monthly
9203,70,1993-02-27,monthly
9208,29,1997-05-24,monthly
9225,11,1996-01-01,monthly
9227,51,1997-11-04,monthly
9235,37,1995-06-24,monthly
9236,11,1993-08-18,monthly
9241,74,1996-09-25,monthly
9242,57,1996-03-15,monthly
9263,68,1996-06-04,monthly
9265,1,1993-02-04,monthly
9307,68,1993-01-24,monthly
9333,36,1996-11-08,monthly
9337,30,1993-09-13,monthly
9353,59,1995-11-03,monthly
9377,1,1995-09-17,monthly
9422,70,1996-03-06,monthly
9424,54,1996-12-30,monthly
9433,59,1997-08-14,monthly
9455,73,1996-11-03,monthly
9484,5,1997-04-26,monthly
9493,64,1995-04-02,monthly
9494,21,1996-05-10,monthly
9504,9,1996-01-29,monthly
9510,1,1996-06-09,monthly
9513,59,1996-05-12,monthly
9528,19,1996-11-07,monthly
9548,62,1996-06-07,monthly
9549,4,1997-01-17,monthly
9560,1,1997-07-13,monthly
9591,74,1993-05-20,monthly
9631,11,1996-06-25,monthly
9633,70,1996-01-08,monthly
9635,70,1993-01-05,monthly
9640,1,1993-03-13,monthly
9645,38,1996-01-23,monthly
9656,61,1993-11-14,monthly
9673,76,1997-06-07,monthly
9677,8,1996-10-13,monthly
9703,68,1993-07-15,monthly
9707,70,1993-04-24,monthly
9730,54,1997-01-01,monthly
9750,74,1994-05-16,monthly
9790,52,1995-11-09,monthly
9826,68,1996-08-23,monthly
9828,11,1993-05-20,monthly
9833,20,1993-07-24,monthly
9859,27,1996-07-08,monthly
9869,12,1993-08-21,monthly
9883,1,1993-03-19,monthly
9897,1,1995-03-04,monthly
9928,60,1995-11-09,monthly
10001,24,1995-05-28,monthly
10005,64,1997-11-29,monthly
10018,8,1995-07-23,monthly
10019,8,1995-06-15,monthly
10022,1,1997-05-07,monthly
10036,1,1993-09-13,monthly
10049,17,1996-03-28,monthly
10065,76,1996-03-30,monthly
10068,1,1997-04-02,monthly
10079,62,1993-05-06,monthly
10105,55,1993-04-28,monthly
10131,1,1993-11-27,monthly
10134,22,1997-04-26,monthly
10148,34,1997-01-13,monthly
10152,34,1997-09-28,monthly
10202,70,1996-07-08,monthly
10215,38,1996-04-12,monthly
10220,44,1996-08-26,monthly
10233,27,1996-02-21,monthly
10243,44,1997-09-03,monthly
10257,27,1997-05-01,monthly
10266,54,1993-06-10,monthly
10280,69,1996-12-01,monthly
10297,14,1996-01-19,monthly
10320,68,1993-07-11,monthly
10343,8,1997-05-22,monthly
10345,36,1996-04-07,monthly
10351,23,1995-05-04,monthly
10361,21,1996-06-21,monthly
10364,55,1993-01-17,monthly
10365,22,1995-09-02,monthly
10404,1,1996-12-30,monthly
10436,60,1996-03-21,monthly
10439,66,1993-11-21,monthly
10440,72,1993-09-13,monthly
10445,72,1996-05-29,monthly
10451,1,1993-08-29,monthly
10493,12,1997-01-09,monthly
10558,40,1996-02-01,monthly
10562,51,1996-08-21,monthly
10607,52,1996-10-08,monthly
10613,55,1997-11-04,monthly
10630,41,1995-01-15,monthly
10644,16,1997-07-12,monthly
10645,2,1996-12-21,monthly
10650,76,1997-09-09,monthly
10652,1,1997-03-18,monthly
10656,8,1993-05-05,monthly
10663,11,1993-12-08,monthly
10670,60,1993-11-18,monthly
10679,1,1997-05-30,monthly
10710,19,1995-10-30,monthly
10711,36,1996-07-08,monthly
10728,71,1994-12-23,monthly
10762,1,1995-10-23,monthly
10774,46,1997-07-05,monthly
10789,75,1996-09-18,monthly
10799,76,1997-08-19,monthly
10807,34,1996-03-13,monthly
10812,16,1997-04-08,monthly
10857,50,1996-10-02,monthly
10884,65,1995-02-20,monthly
10904,48,1993-11-26,monthly
10905,32,1996-11-21,monthly
10906,76,1993-11-14,monthly
10940,50,1993-09-13,monthly
10954,25,1996-07-29,monthly
10963,16,1995-05-20,monthly
11021,1,1993-08-10,monthly
11042,72,1995-01-29,monthly
11053,46,1997-05-27,monthly
11065,11,1993-03-19,monthly
11069,37,1995-06-02,monthly
11079,16,1995-11-10,monthly
11096,28,1996-12-10,monthly
11111,1,1993-05-20,monthly
11123,39,1996-07-21,monthly
11135,75,1993-10-10,monthly
11186,12,1994-11-24,monthly
11231,1,1997-02-05,monthly
11244,33,1997-01-12,monthly
11265,15,1993-01-14,monthly
11271,5,1995-09-20,monthly
11295,74,1993-01-21,monthly
11317,50,1997-07-11,monthly
11320,44,1993-05-26,monthly
11325,62,1996-10-15,monthly
11327,7,1997-10-15,monthly
11328,54,1996-11-05,monthly
11333,8,1994-05-26,monthly
11359,61,1994-10-01,monthly
11362,67,1995-10-14,monthly
11382,74,1995-08-20,monthly
66,48,1993-12-03,after every transaction
68,37,1994-12-20,after every transaction
84,44,1995-12-25,after every transaction
125,2,1996-09-07,after every transaction
132,40,1996-05-11,after every transaction
273,24,1993-07-11,after every transaction
277,32,1994-05-01,after every transaction
314,15,1996-01-26,after every transaction
485,6,1993-01-04,after every transaction
539,13,1993-02-16,after every transaction
613,74,1996-08-10,after every transaction
722,38,1997-05-04,after every transaction
960,4,1994-11-02,after every transaction
1050,57,1993-02-24,after every transaction
1139,34,1996-01-20,after every transaction
1169,49,1994-03-02,after every transaction
1242,74,1996-11-24,after every transaction
1270,55,1996-06-07,after every transaction
1286,66,1993-11-23,after every transaction
1319,56,1997-08-08,after every transaction
1344,12,1995-07-16,after every transaction
1407,19,1997-04-11,after every transaction
1511,51,1994-03-13,after every transaction
1523,52,1997-11-24,after every transaction
1527,31,1993-11-17,after every transaction
1539,1,1993-01-03,after every transaction
1583,69,1994-11-17,after every transaction
1693,1,1997-04-29,after every transaction
1725,72,1995-07-03,after every transaction
1897,61,1996-03-05,after every transaction
1965,57,1993-02-08,after every transaction
2137,4,1993-08-17,after every transaction
2144,55,1995-07-21,after every transaction
2170,1,1994-05-19,after every transaction
2211,61,1997-11-10,after every transaction
2224,46,1997-03-08,after every transaction
2464,33,1993-07-02,after every transaction
2506,22,1996-07-12,after every transaction
2517,55,1996-11-10,after every transaction
2572,64,1994-11-13,after every transaction
2594,19,1997-05-03,after every transaction
2628,64,1994-02-06,after every transaction
2705,63,1993-07-05,after every transaction
2918,15,1997-12-05,after every transaction
2988,66,1996-10-14,after every transaction
3005,42,1997-01-11,after every transaction
3103,1,1997-09-21,after every transaction
3156,1,1997-11-16,after every transaction
3200,17,1995-10-20,after every transaction
3217,75,1997-04-23,after every transaction
3253,71,1994-03-15,after every transaction
3265,52,1996-03-30,after every transaction
3337,58,1997-02-22,after every transaction
3418,42,1996-09-02,after every transaction
3446,6,1996-09-27,after every transaction
3591,1,1996-06-09,after every transaction
3597,1,1996-02-11,after every transaction
3638,52,1996-01-10,after every transaction
3690,67,1996-10-18,after every transaction
3766,29,1996-10-18,after every transaction
3837,48,1993-08-26,after every transaction
3905,54,1997-05-28,after every transaction
4013,73,1993-10-08,after every transaction
4014,56,1995-05-15,after every transaction
4293,64,1996-02-04,after every transaction
4493,61,1996-10-15,after every transaction
4631,77,1996-12-12,after every transaction
5194,1,1995-05-05,after every transaction
5228,77,1993-06-23,after every transaction
5256,72,1993-10-25,after every transaction
5602,19,1996-07-10,after every transaction
5650,10,1995-01-08,after every transaction
5724,14,1995-04-19,after every transaction
5726,17,1996-04-19,after every transaction
5742,74,1995-07-05,after every transaction
5817,77,1996-12-10,after every transaction
6400,31,1995-10-09,after every transaction
7052,55,1997-07-17,after every transaction
7123,64,1993-04-14,after every transaction
7181,77,1996-07-02,after every transaction
7774,74,1993-09-14,after every transaction
8073,24,1993-09-03,after every transaction
8149,64,1997-05-14,after every transaction
8212,52,1993-08-21,after every transaction
8558,1,1994-02-27,after every transaction
8628,2,1996-10-15,after every transaction
8896,28,1996-05-02,after every transaction
9052,43,1995-08-30,after every transaction
9627,65,1994-07-22,after every transaction
9731,54,1994-12-01,after every transaction
10227,62,1993-09-27,after every transaction
10411,39,1995-11-23,after every transaction
10520,55,1995-10-24,after every transaction
18,43,1993-05-26,weekly
34,67,1993-09-17,weekly
38,19,1997-08-08,weekly
72,1,1996-06-20,weekly
120,65,1995-06-16,weekly
133,64,1997-10-11,weekly
139,38,1997-05-15,weekly
144,10,1997-04-03,weekly
167,29,1996-02-26,weekly
176,71,1996-08-12,weekly
179,1,1997-09-22,weekly
180,55,1993-12-14,weekly
186,1,1993-07-29,weekly
212,27,1993-01-20,weekly
239,69,1993-03-01,weekly
243,55,1993-11-06,weekly
263,64,1997-01-03,weekly
319,47,1995-10-17,weekly
339,46,1996-09-11,weekly
355,62,1996-02-01,weekly
384,24,1997-09-14,weekly
407,72,1997-04-18,weekly
422,53,1994-08-29,weekly
441,27,1993-12-17,weekly
445,63,1993-07-29,weekly
510,1,1993-06-02,weekly
573,1,1996-07-11,weekly
578,28,1997-03-21,weekly
619,1,1995-09-09,weekly
649,69,1994-05-17,weekly
685,37,1995-01-04,weekly
733,49,1995-05-17,weekly
785,21,1997-08-09,weekly
807,76,1995-06-13,weekly
811,14,1997-08-01,weekly
862,64,1993-02-02,weekly
874,56,1996-03-23,weekly
1005,54,1993-02-23,weekly
1009,1,1995-08-01,weekly
1022,33,1994-08-01,weekly
1039,70,1993-05-10,weekly
1056,1,1996-12-28,weekly
1066,16,1996-09-15,weekly
1071,68,1993-05-10,weekly
1106,20,1993-08-29,weekly
1114,6,1993-11-13,weekly
1125,1,1997-11-21,weekly
1132,1,1993-02-03,weekly
1154,5,1997-08-29,weekly
1160,39,1996-07-29,weekly
1251,34,1995-07-18,weekly
1252,13,1995-07-26,weekly
1263,30,1996-01-09,weekly
1272,40,1993-05-25,weekly
1274,54,1996-08-19,weekly
1350,21,1996-08-25,weekly
1384,74,1996-03-28,weekly
1404,7,1993-09-22,weekly
1416,66,1993-07-12,weekly
1438,23,1997-09-18,weekly
1453,61,1993-09-25,weekly
1466,69,1997-03-26,weekly
1475,1,1993-06-14,weekly
1480,41,1996-07-03,weekly
1498,62,1997-02-07,weekly
1536,41,1993-01-22,weekly
1576,35,1996-08-06,weekly
1632,18,1996-01-13,weekly
1638,6,1996-11-12,weekly
1646,1,1996-05-27,weekly
1684,32,1993-07-10,weekly
1694,6,1993-08-29,weekly
1772,31,1995-02-20,weekly
1787,30,1993-03-22,weekly
1804,20,1993-09-23,weekly
1809,1,1993-11-12,weekly
1819,55,1996-10-21,weekly
1862,19,1995-04-15,weekly
1868,16,1997-11-29,weekly
1878,52,1994-09-13,weekly
1890,1,1997-07-20,weekly
1902,50,1993-07-17,weekly
1939,6,1996-04-19,weekly
1953,9,1997-05-15,weekly
1967,26,1995-02-13,weekly
1968,16,1997-10-14,weekly
1978,57,1993-06-11,weekly
1996,6,1996-05-08,weekly
2028,7,1994-11-26,weekly
2051,64,1995-11-08,weekly
2086,70,1996-08-09,weekly
2087,7,1993-01-08,weekly
2089,29,1997-03-05,weekly
2099,3,1993-01-12,weekly
2111,42,1995-01-25,weekly
2125,43,1997-11-20,weekly
2153,31,1996-01-07,weekly
2161,15,1993-12-30,weekly
2179,1,1994-01-14,weekly
2187,9,1996-02-26,weekly
2190,41,1996-06-04,weekly
2227,31,1994-05-22,weekly
2242,7,1993-02-25,weekly
2261,1,1996-12-27,weekly
2267,54,1994-09-20,weekly
2279,2,1996-10-30,weekly
2282,29,1993-09-17,weekly
2313,26,1993-04-13,weekly
2356,34,1996-12-23,weekly
2371,15,1997-10-23,weekly
2427,70,1993-10-08,weekly
2458,40,1993-03-14,weekly
2625,48,1996-07-09,weekly
2660,1,1993-10-17,weekly
2720,2,1997-06-16,weekly
2728,52,1997-07-06,weekly
2744,70,1997-04-19,weekly
2754,57,1996-01-26,weekly
2796,5,1997-12-08,weekly
2799,54,1994-04-03,weekly
2838,3,1993-04-13,weekly
2860,54,1997-05-30,weekly
2971,76,1993-12-23,weekly
2993,1,1996-02-13,weekly
3014,75,1995-03-03,weekly
3035,15,1993-08-16,weekly
3048,74,1997-12-26,weekly
3074,74,1994-10-08,weekly
3084,59,1996-01-28,weekly
3089,12,1996-07-02,weekly
3106,12,1997-09-26,weekly
3141,1,1995-01-06,weekly
3162,63,1996-05-18,weekly
3240,35,1996-05-29,weekly
3279,46,1994-12-17,weekly
3299,11,1997-05-16,weekly
3322,65,1996-03-20,weekly
3364,21,1994-12-08,weekly
3382,23,1997-11-20,weekly
3387,25,1996-12-28,weekly
3390,12,1996-12-22,weekly
3401,38,1997-10-04,weekly
3402,76,1995-03-16,weekly
3426,9,1996-07-13,weekly
3444,53,1997-09-04,weekly
3448,58,1996-06-06,weekly
3516,36,1997-09-07,weekly
3608,72,1994-08-30,weekly
3624,32,1995-05-30,weekly
3632,56,1996-04-06,weekly
3646,63,1995-10-20,weekly
3713,14,1993-06-08,weekly
3714,2,1994-04-21,weekly
3754,37,1996-02-19,weekly
3756,39,1994-10-17,weekly
3782,9,1997-03-17,weekly
