account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
291,1997-06-08,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,63200,15,,168515,7419
292,1997-02-26,monthly,Semily,2,0.0,NA,NA,NA,NA,NA,False,16300,15,,29120,400
293,1997-05-04,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,12700,15,,50469,600
294,1997-01-05,monthly,Melnik,1,1.0,NA,NA,NA,NA,NA,False,18400,15,2.0,79589,700
295,1997-11-23,monthly,Zdar nad Sazavou,1,0.0,NA,NA,NA,NA,NA,False,27680,15,,64950,200
296,1996-02-14,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,7700,15,,24955,300
297,1996-09-08,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,22100,15,,65624,200
298,1997-12-02,monthly,Jablonec n. Nisou,2,0.0,NA,NA,NA,NA,NA,False,39680,15,,46829,1100
299,1993-04-05,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,64100,15,,154088,600
300,1993-06-23,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,9000,15,18.0,76942,400
301,1995-09-10,monthly,Prostejov,2,0.0,NA,NA,NA,NA,NA,False,2850,15,,24988,300
302,1996-05-09,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,6800,15,,37845,6438
303,1996-07-25,monthly,Novy Jicin,1,1.0,112752.0,3132.0,36.0,current,False,True,35360,15,2.0,72230,900
304,1997-03-20,monthly,Kladno,1,0.0,NA,NA,NA,NA,NA,False,34700,15,,95914,700
305,1996-10-18,monthly,Chomutov,1,0.0,NA,NA,NA,NA,NA,False,3600,15,,23264,200
306,1993-06-08,monthly,Jindrichuv Hradec,1,0.0,NA,NA,NA,NA,NA,False,7200,15,,34237,1000
307,1997-08-07,monthly,Plzen - mesto,1,1.0,NA,NA,NA,NA,NA,False,26700,15,1.0,74048,700
308,1995-10-16,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,4500,500,,40581,400
309,1997-04-25,monthly,Ceske Budejovice,1,0.0,91248.0,1901.0,48.0,current,False,True,25400,15,,59726,900
311,1997-08-08,monthly,Svitavy,2,1.0,NA,NA,NA,NA,NA,False,28320,15,9.0,68833,800
312,1996-01-03,monthly,Usti nad Labem,1,0.0,NA,NA,NA,NA,NA,False,14600,15,,74047,500
313,1996-07-06,monthly,Opava,2,0.0,NA,NA,NA,NA,NA,False,2294,15,,27975,700
315,1997-12-08,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,7300,300,,24900,400
316,1997-05-08,monthly,Uherske Hradiste,1,0.0,NA,NA,NA,NA,NA,False,23100,15,,70011,600
317,1993-03-10,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,13350,15,,43822,800
318,1994-09-16,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,25200,15,,46629,200
320,1997-01-23,monthly,Pardubice,1,0.0,NA,NA,NA,NA,NA,False,14300,15,,59073,800
321,1993-11-11,monthly,Pardubice,1,0.0,NA,NA,NA,NA,NA,False,9200,15,,38693,1100
322,1993-02-20,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,19600,15,,59676,1000
323,1997-02-23,monthly,Usti nad Orlici,2,0.0,NA,NA,NA,NA,NA,False,9100,15,,36131,200
324,1996-08-23,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,6200,15,,40672,500
325,1996-10-06,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,12600,15,,27579,300
326,1997-08-06,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,6700,15,,26543,5376
327,1993-06-02,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,29400,15,,82657,700
328,1997-09-18,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,9300,15,,28582,600
329,1996-10-19,monthly,Beroun,1,1.0,NA,NA,NA,NA,NA,False,30240,15,1.0,86907,1100
330,1996-11-24,monthly,Havlickuv Brod,2,0.0,331584.0,6908.0,48.0,current,False,True,27040,15,,73943,400
331,1995-10-02,monthly,Znojmo,1,0.0,NA,NA,NA,NA,NA,False,7700,15,,32991,1100
332,1996-01-12,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,8190,15,,41712,300
333,1996-12-23,monthly,Opava,1,0.0,NA,NA,NA,NA,NA,False,2310,15,,23460,700
334,1993-05-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,31360,15,,102027,500
335,1996-01-20,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,5800,15,,33757,1000
336,1995-10-16,monthly,Uherske Hradiste,1,0.0,NA,NA,NA,NA,NA,False,22400,15,,66275,500
337,1995-11-25,monthly,Pelhrimov,2,0.0,NA,NA,NA,NA,NA,False,59600,15,,136965,200
338,1995-11-18,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,7980,15,,27654,700
340,1993-11-03,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,10000,15,,47681,1000
341,1996-11-19,monthly,Plzen - sever,1,0.0,NA,NA,NA,NA,NA,False,28800,15,,48204,600
342,1996-10-13,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,7320,15,,24092,1000
343,1994-04-26,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,5400,15,,32201,900
344,1993-12-01,monthly,Brno - mesto,1,0.0,100980.0,1683.0,60.0,current,False,True,23100,15,,64600,600
345,1993-11-20,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,24500,15,,84065,200
346,1993-01-11,monthly,Litomerice,1,0.0,NA,NA,NA,NA,NA,False,40320,15,,91954,800
347,1993-12-13,monthly,Znojmo,1,0.0,187224.0,7801.0,24.0,expired,True,True,51900,0,,142312,-2763
348,1995-11-15,monthly,Klatovy,1,1.0,NA,NA,NA,NA,NA,False,23200,15,2.0,79827,700
349,1997-06-08,monthly,Olomouc,2,0.0,42816.0,3568.0,12.0,current,False,True,8400,15,,31617,1100
350,1996-10-13,monthly,Pardubice,1,0.0,NA,NA,NA,NA,NA,False,10550,15,,30368,500
351,1997-02-17,monthly,Svitavy,1,1.0,NA,NA,NA,NA,NA,False,23400,15,9.0,62632,600
352,1994-07-04,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,11250,15,,31554,200
353,1995-08-30,monthly,Karlovy Vary,1,0.0,NA,NA,NA,NA,NA,False,14550,15,,73820,1000
354,1993-10-28,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,22100,15,,89881,700
356,1996-03-12,monthly,Karvina,1,1.0,NA,NA,NA,NA,NA,False,19500,15,7.0,79901,1000
357,1996-03-10,monthly,Strakonice,1,0.0,NA,NA,NA,NA,NA,False,2100,15,,25731,1000
358,1993-12-09,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,10700,15,,30149,600
359,1994-12-11,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,11000,15,,28564,400
360,1996-05-14,monthly,Ceska Lipa,1,1.0,NA,NA,NA,NA,NA,False,33120,15,5.0,82923,1100
361,1993-02-27,monthly,Trutnov,1,1.0,NA,NA,NA,NA,NA,False,39700,15,46.0,84469,600
362,1993-04-04,monthly,Cesky Krumlov,1,0.0,NA,NA,NA,NA,NA,False,16160,15,,61574,900
363,1994-05-06,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,58700,15,4.0,162310,1000
364,1997-01-20,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,3570,15,,27809,1100
365,1993-12-12,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,18700,5,,60311,200
366,1996-10-23,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,28960,15,,82335,200
367,1997-05-09,monthly,Cheb,1,1.0,NA,NA,NA,NA,NA,False,13120,15,2.0,65825,400
368,1993-07-06,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,15900,15,,40685,1100
370,1994-02-18,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,6210,15,,26589,700
371,1996-08-02,monthly,Pribram,1,1.0,NA,NA,NA,NA,NA,False,19000,15,7.0,72113,800
372,1995-09-10,monthly,Brno - venkov,1,0.0,NA,NA,NA,NA,NA,False,34720,15,,71875,400
373,1996-06-20,monthly,Bruntal,1,1.0,NA,NA,NA,NA,NA,False,37760,15,3.0,70261,800
374,1993-01-09,monthly,Louny,1,0.0,NA,NA,NA,NA,NA,False,63900,15,,92472,400
375,1996-06-07,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,9300,15,,32838,1100
376,1995-03-05,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,29200,15,,78468,700
377,1994-08-19,monthly,Karvina,1,1.0,NA,NA,NA,NA,NA,False,75600,4,6.0,137194,-1109
378,1996-07-22,monthly,Frydek - Mistek,1,0.0,230400.0,3840.0,60.0,current,False,True,63900,2,,145352,15100
379,1996-05-18,monthly,Ceska Lipa,1,0.0,NA,NA,NA,NA,NA,False,5900,15,,25787,1100
381,1993-07-04,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,18560,15,,51828,1000
382,1996-08-16,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,7680,14,,29654,700
383,1997-05-15,monthly,Louny,1,0.0,NA,NA,NA,NA,NA,False,2800,15,,18876,600
385,1993-04-07,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,5850,15,,31948,1000
386,1997-08-11,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,16200,15,2.0,82241,17757
387,1997-09-19,monthly,Olomouc,1,1.0,NA,NA,NA,NA,NA,False,45800,15,2.0,120922,200
388,1995-02-11,monthly,Kromeriz,1,1.0,NA,NA,NA,NA,NA,False,20300,15,,106060,400
389,1993-08-28,monthly,Sokolov,1,0.0,NA,NA,NA,NA,NA,False,6000,15,,37757,300
390,1996-02-16,monthly,Chrudim,1,1.0,NA,NA,NA,NA,NA,False,80400,15,1.0,179943,400
391,1993-12-11,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,27800,15,,85897,1100
392,1996-07-14,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,42080,15,12.0,64633,300
393,1995-02-04,monthly,Nachod,1,1.0,NA,NA,NA,NA,NA,False,31700,15,12.0,83714,500
395,1993-03-12,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,28160,15,,78517,400
396,1993-03-08,monthly,Tabor,1,0.0,NA,NA,NA,NA,NA,False,24800,15,,82778,1000
397,1993-10-26,monthly,Praha - zapad,2,0.0,NA,NA,NA,NA,NA,False,57500,15,,129548,400
398,1997-10-24,monthly,Jesenik,2,0.0,NA,NA,NA,NA,NA,False,9100,15,,27530,300
399,1996-08-27,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,64600,15,7.0,154254,800
400,1993-07-17,monthly,Plzen - sever,1,0.0,NA,NA,NA,NA,NA,False,20300,15,,78899,600
401,1993-01-18,monthly,Ceska Lipa,1,0.0,NA,NA,NA,NA,NA,False,60900,15,,83581,300
402,1997-09-14,monthly,Frydek - Mistek,1,0.0,NA,NA,NA,NA,NA,False,23000,15,,67638,800
403,1993-07-29,monthly,Hl.m. Praha,2,1.0,NA,NA,NA,NA,NA,False,13050,15,25.0,79050,600
404,1995-04-28,monthly,Usti nad Labem,1,1.0,NA,NA,NA,NA,NA,False,48400,15,8.0,124186,300
405,1997-03-13,monthly,Brno - venkov,1,1.0,NA,NA,NA,NA,NA,False,39800,0,3.0,117964,-1893
406,1996-09-03,monthly,Vyskov,1,0.0,NA,NA,NA,NA,NA,False,6000,15,,23617,700
408,1993-07-21,monthly,Usti nad Labem,1,1.0,NA,NA,NA,NA,NA,False,20000,15,33.0,101097,400
409,1996-06-11,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,12800,15,,48825,600
410,1996-10-15,monthly,Semily,1,0.0,NA,NA,NA,NA,NA,False,7150,15,,30371,200
411,1993-02-05,monthly,Karvina,1,1.0,NA,NA,NA,NA,NA,False,32640,15,27.0,87683,400
412,1996-01-21,monthly,Ostrava - mesto,2,1.0,NA,NA,NA,NA,NA,False,38600,15,,124911,700
413,1996-07-09,monthly,Pisek,1,0.0,NA,NA,NA,NA,NA,False,16800,15,,30344,200
414,1996-01-29,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,23840,15,,65464,900
415,1993-03-03,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,17600,15,,55739,400
416,1996-08-11,monthly,Kutna Hora,1,0.0,NA,NA,NA,NA,NA,False,5600,15,,29241,500
417,1996-01-27,monthly,Opava,1,1.0,NA,NA,NA,NA,NA,False,61000,15,4.0,142889,-1428
418,1995-08-27,monthly,Liberec,1,1.0,NA,NA,NA,NA,NA,False,30240,15,13.0,82569,700
419,1993-10-25,monthly,Rakovnik,1,0.0,NA,NA,NA,NA,NA,False,16100,15,,36791,800
420,1995-08-26,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,13100,15,,83571,500
421,1997-11-27,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,10500,15,,35492,900
423,1993-03-28,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,5430,15,,24758,500
424,1997-02-17,monthly,Pribram,1,1.0,NA,NA,NA,NA,NA,False,24900,15,12.0,85964,1000
425,1993-03-19,monthly,Nymburk,1,0.0,NA,NA,NA,NA,NA,False,8160,15,,55872,400
426,1993-11-29,monthly,Hl.m. Praha,1,0.0,252060.0,4201.0,60.0,current,True,True,41700,4,,110028,-821
427,1994-07-24,monthly,Mlada Boleslav,2,1.0,NA,NA,NA,NA,NA,False,32960,15,11.0,97758,700
428,1993-02-27,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,13100,15,,60774,200
429,1995-09-03,monthly,Vyskov,1,0.0,NA,NA,NA,NA,NA,False,21700,15,,83196,700
430,1995-09-02,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,3800,100,,64437,900
431,1996-11-05,monthly,Pisek,1,1.0,NA,NA,NA,NA,NA,False,19100,15,2.0,66753,300
432,1993-06-16,monthly,Nachod,1,0.0,NA,NA,NA,NA,NA,False,25000,15,,43330,500
433,1993-06-12,monthly,Strakonice,1,0.0,NA,NA,NA,NA,NA,False,22400,15,,66578,500
434,1996-12-24,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,12400,15,,38917,400
435,1993-01-08,monthly,Louny,1,0.0,NA,NA,NA,NA,NA,False,12150,15,,34393,400
436,1996-08-07,monthly,Sokolov,2,0.0,NA,NA,NA,NA,NA,False,10300,15,,39908,500
437,1993-12-03,monthly,Hradec Kralove,2,0.0,NA,NA,NA,NA,NA,False,60800,15,,146213,700
438,1997-06-23,monthly,Litomerice,1,1.0,NA,NA,NA,NA,NA,False,21200,800,,63195,900
439,1996-04-15,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,23800,15,,69888,300
440,1996-12-22,monthly,Rokycany,1,0.0,84288.0,1756.0,48.0,current,False,True,18700,15,,73640,500
442,1997-03-30,monthly,Brno - mesto,1,0.0,357840.0,7455.0,48.0,current,True,True,47600,1,,94705,-543
443,1993-01-28,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,7230,15,,28823,500
444,1996-05-09,monthly,Plzen - mesto,1,0.0,NA,NA,NA,NA,NA,False,17500,15,,50141,1100
446,1993-06-15,monthly,Svitavy,1,1.0,NA,NA,NA,NA,NA,False,30560,15,31.0,90601,1100
447,1996-08-14,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,20800,15,,84666,1100
449,1994-11-22,monthly,Prachatice,2,0.0,NA,NA,NA,NA,NA,False,12600,15,,29835,900
450,1996-05-28,monthly,Kromeriz,1,0.0,NA,NA,NA,NA,NA,False,6200,15,,25089,1100
451,1994-05-05,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,4300,100,,31069,700
452,1995-11-29,monthly,Vyskov,1,0.0,NA,NA,NA,NA,NA,False,63700,15,,144004,800
453,1997-04-24,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,22900,15,,95991,1100
454,1995-05-07,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,14080,15,,48659,700
455,1995-04-23,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,24320,15,,45767,500
456,1993-01-21,monthly,Semily,1,1.0,NA,NA,NA,NA,NA,False,63900,15,18.0,139482,700
458,1995-06-16,monthly,Melnik,1,0.0,NA,NA,NA,NA,NA,False,16200,15,,73613,1100
459,1993-01-21,monthly,Pardubice,1,0.0,NA,NA,NA,NA,NA,False,3500,200,,26500,1000
460,1994-04-18,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,7450,15,,48777,1100
461,1993-02-18,monthly,Sokolov,2,0.0,NA,NA,NA,NA,NA,False,9500,15,,76944,600
462,1993-11-10,monthly,Rokycany,1,0.0,NA,NA,NA,NA,NA,False,33920,15,,76411,400
463,1995-05-08,monthly,Trutnov,1,0.0,NA,NA,NA,NA,NA,False,48300,15,,118528,700
464,1997-05-28,monthly,Hradec Kralove,1,0.0,NA,NA,NA,NA,NA,False,4800,15,,28720,600
465,1993-02-04,monthly,Ceska Lipa,1,0.0,NA,NA,NA,NA,NA,False,11700,15,,52628,700
466,1996-02-18,monthly,Novy Jicin,1,0.0,NA,NA,NA,NA,NA,False,5600,100,,62100,500
467,1993-09-24,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,14200,15,,45587,500
468,1996-03-19,monthly,Semily,1,1.0,NA,NA,NA,NA,NA,False,23200,15,4.0,95806,400
469,1997-07-14,monthly,Olomouc,2,0.0,NA,NA,NA,NA,NA,False,5300,15,,33872,600
470,1994-03-23,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,7800,15,,47968,600
471,1995-06-07,monthly,Pardubice,2,1.0,NA,NA,NA,NA,NA,False,12100,15,8.0,58992,1100
472,1996-10-11,monthly,Mlada Boleslav,1,0.0,196800.0,8200.0,24.0,current,True,True,78300,5,,130885,-2756
473,1996-10-20,monthly,Opava,1,0.0,NA,NA,NA,NA,NA,False,12300,15,,47723,1100
474,1995-12-06,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,8880,15,,35171,900
475,1997-05-11,monthly,Beroun,2,0.0,NA,NA,NA,NA,NA,False,5900,15,,23385,200
476,1997-04-11,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,4400,100,,24000,1000
477,1993-01-25,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,22300,15,,64306,1000
478,1994-07-16,monthly,Jihlava,2,1.0,NA,NA,NA,NA,NA,False,36320,15,1.0,93238,400
479,1995-11-05,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,6750,15,,19226,1100
480,1997-01-21,monthly,Cheb,1,0.0,NA,NA,NA,NA,NA,False,38560,15,,80464,500
481,1996-04-23,monthly,Olomouc,1,0.0,NA,NA,NA,NA,NA,False,5800,15,,60763,700
483,1997-07-15,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,5500,15,,20745,1000
484,1995-01-20,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,13400,15,,43780,600
486,1995-11-21,monthly,Decin,1,1.0,NA,NA,NA,NA,NA,False,28700,15,34.0,105292,900
487,1995-11-14,monthly,Teplice,2,0.0,NA,NA,NA,NA,NA,False,74100,15,,129719,785
488,1996-06-20,monthly,Klatovy,1,0.0,NA,NA,NA,NA,NA,False,2700,200,,50700,1000
489,1993-05-17,monthly,Jindrichuv Hradec,1,1.0,NA,NA,NA,NA,NA,False,25100,15,51.0,56943,900
490,1995-05-23,monthly,Jicin,1,0.0,NA,NA,NA,NA,NA,False,4700,15,,20057,500
491,1996-05-12,monthly,Chrudim,1,1.0,NA,NA,NA,NA,NA,False,18100,15,20.0,70094,600
492,1993-10-10,monthly,Kolin,1,0.0,NA,NA,NA,NA,NA,False,10600,15,,41383,-45
493,1994-04-05,monthly,Plzen - mesto,1,1.0,NA,NA,NA,NA,NA,False,25120,15,30.0,77240,800
494,1993-03-11,monthly,Prostejov,1,1.0,NA,NA,NA,NA,NA,False,54700,15,9.0,129674,400
496,1993-02-26,monthly,Jesenik,1,0.0,NA,NA,NA,NA,NA,False,15840,15,,43822,800
497,1993-04-15,monthly,Brno - venkov,1,1.0,NA,NA,NA,NA,NA,False,46240,15,8.0,86567,1000
498,1993-11-21,monthly,Hl.m. Praha,2,0.0,NA,NA,NA,NA,NA,False,54400,15,,122852,1000
500,1996-04-27,monthly,Breclav,2,0.0,NA,NA,NA,NA,NA,False,62500,15,,177018,400
501,1995-10-21,monthly,Rakovnik,1,0.0,262980.0,4383.0,60.0,current,False,True,57800,15,,151036,900
502,1997-10-13,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,5000,15,,34976,600
503,1996-08-08,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,12500,15,3.0,62705,700
504,1993-04-21,monthly,Opava,1,0.0,NA,NA,NA,NA,NA,False,6300,15,,36945,1100
505,1996-12-16,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,2300,15,,20105,300
506,1996-07-08,monthly,Bruntal,1,1.0,NA,NA,NA,NA,NA,False,29900,15,17.0,78626,400
507,1996-06-17,monthly,Usti nad Orlici,1,0.0,NA,NA,NA,NA,NA,False,11300,15,,34828,-17036
508,1996-11-19,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,7650,15,,38801,600
509,1997-08-14,monthly,Liberec,2,0.0,NA,NA,NA,NA,NA,False,18900,15,,58161,500
511,1996-11-10,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,58400,15,,119767,400
512,1997-01-14,monthly,Frydek - Mistek,1,1.0,NA,NA,NA,NA,NA,False,26800,15,3.0,76764,800
513,1996-11-21,monthly,Jihlava,1,0.0,NA,NA,NA,NA,NA,False,23900,15,,84949,400
514,1996-03-30,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,13600,15,,48213,900
515,1995-02-09,monthly,Hodonin,1,0.0,NA,NA,NA,NA,NA,False,6000,15,,20894,200
516,1996-02-08,monthly,Kutna Hora,2,0.0,NA,NA,NA,NA,NA,False,6800,15,,44045,500
517,1993-09-22,monthly,Sumperk,1,0.0,NA,NA,NA,NA,NA,False,44640,15,,97296,1100
518,1994-09-09,monthly,Ostrava - mesto,1,0.0,NA,NA,NA,NA,NA,False,8400,15,,31061,200
519,1993-11-12,monthly,Karlovy Vary,2,0.0,NA,NA,NA,NA,NA,False,13600,15,,36854,200
520,1993-11-04,monthly,Prostejov,1,0.0,NA,NA,NA,NA,NA,False,8670,15,,34533,1000
521,1995-10-08,monthly,Nymburk,1,1.0,NA,NA,NA,NA,NA,False,60900,15,4.0,153181,800
522,1995-12-20,monthly,Pelhrimov,2,0.0,NA,NA,NA,NA,NA,False,10100,15,,50101,400
523,1993-08-11,monthly,Hl.m. Praha,1,1.0,NA,NA,NA,NA,NA,False,23100,15,42.0,88566,300
524,1994-05-03,monthly,Trebic,1,0.0,NA,NA,NA,NA,NA,False,49900,15,,93588,1000
525,1996-03-20,monthly,Karvina,1,0.0,210384.0,4383.0,48.0,current,False,True,46900,15,,158444,300
526,1996-07-16,monthly,Bruntal,2,0.0,NA,NA,NA,NA,NA,False,35040,15,,57960,400
528,1996-12-30,monthly,Pelhrimov,2,0.0,NA,NA,NA,NA,NA,False,5350,15,,25178,300
529,1997-08-18,monthly,Most,1,0.0,NA,NA,NA,NA,NA,False,5400,15,,43869,700
530,1996-11-19,monthly,Brno - mesto,1,1.0,NA,NA,NA,NA,NA,False,26000,15,6.0,71170,600
531,1995-08-18,monthly,Tachov,1,0.0,NA,NA,NA,NA,NA,False,2144,15,,36029,1000
532,1995-09-02,monthly,Plzen - mesto,1,0.0,NA,NA,NA,NA,NA,False,64000,15,,152480,900
533,1995-05-07,monthly,Teplice,2,0.0,NA,NA,NA,NA,NA,False,20400,15,,39208,400
534,1997-05-26,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,43520,15,,65425,800
535,1994-05-24,monthly,Jablonec n. Nisou,1,0.0,NA,NA,NA,NA,NA,False,23200,15,,72677,800
536,1996-10-13,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,4900,15,,32588,900
537,1997-01-08,monthly,Chomutov,2,1.0,NA,NA,NA,NA,NA,False,13900,15,3.0,67148,500
538,1994-06-07,monthly,Karvina,1,0.0,NA,NA,NA,NA,NA,False,5300,15,,26157,800
540,1993-10-16,monthly,Prerov,1,0.0,NA,NA,NA,NA,NA,False,45300,15,,86149,300
541,1993-08-12,monthly,Trebic,1,1.0,NA,NA,NA,NA,NA,False,22800,15,23.0,67897,200
542,1993-11-01,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,8550,15,,26086,900
543,1994-05-03,monthly,Zlin,1,0.0,NA,NA,NA,NA,NA,False,5670,15,,27687,600
544,1995-05-15,monthly,Ceska Lipa,1,1.0,91152.0,3798.0,24.0,expired,False,True,47400,15,4.0,111236,400
545,1993-11-24,monthly,Brno - mesto,1,0.0,NA,NA,NA,NA,NA,False,27200,15,,89029,900
546,1996-11-23,monthly,Mlada Boleslav,2,0.0,NA,NA,NA,NA,NA,False,6300,15,,27084,1100
547,1997-07-27,monthly,Karlovy Vary,1,0.0,NA,NA,NA,NA,NA,False,2273,15,,20551,900
548,1994-06-07,monthly,Jindrichuv Hradec,2,0.0,NA,NA,NA,NA,NA,False,9850,15,,37337,200
549,1996-11-27,monthly,Kolin,1,1.0,NA,NA,NA,NA,NA,False,16600,15,12.0,58365,500
550,1997-10-17,monthly,Karlovy Vary,1,0.0,NA,NA,NA,NA,NA,False,8100,15,,33732,200
551,1993-05-07,monthly,Vsetin,1,0.0,NA,NA,NA,NA,NA,False,37400,15,,68160,800
552,1993-08-20,monthly,Ceske Budejovice,1,0.0,NA,NA,NA,NA,NA,False,6800,15,,33808,900
553,1995-06-06,monthly,Plzen - mesto,1,1.0,NA,NA,NA,NA,NA,False,22400,15,39.0,70450,300
554,1996-01-26,monthly,Plzen - mesto,1,1.0,NA,NA,NA,NA,NA,False,22100,15,15.0,82574,800
555,1993-05-15,monthly,Karlovy Vary,1,0.0,NA,NA,NA,NA,NA,False,35800,15,,71341,300
556,1997-06-26,monthly,Pribram,1,0.0,NA,NA,NA,NA,NA,False,20300,15,,62028,500
557,1995-11-26,monthly,Hl.m. Praha,1,0.0,NA,NA,NA,NA,NA,False,7200,15,,25086,600
558,1996-06-15,monthly,Praha - vychod,1,0.0,NA,NA,NA,NA,NA,False,8500,15,,52831,900
559,1993-03-05,monthly,Nachod,1,0.0,NA,NA,NA,NA,NA,False,12000,15,,32758,300
560,1995-08-20,monthly,Liberec,1,0.0,NA,NA,NA,NA,NA,False,17200,15,,50513,800
561,1996-12-12,monthly,Praha - zapad,1,0.0,NA,NA,NA,NA,NA,False,8150,15,,35325,400
562,1993-02-25,monthly,Svitavy,1,0.0,NA,NA,NA,NA,NA,False,24500,15,,82258,300
563,1993-07-27,monthly,Blansko,1,0.0,NA,NA,NA,NA,NA,False,7700,15,,48083,500
