account_id,district_id,open_date,statement_frequency,district_name
2730,23,1996-05-02,monthly,Cheb
2731,1,1995-09-26,monthly,Hl.m. Praha
2732,5,1993-07-27,monthly,Kolin
2733,76,1993-12-22,monthly,Sumperk
2734,53,1996-12-16,monthly,Blansko
2736,72,1993-07-02,monthly,Olomouc
2737,69,1996-07-06,monthly,Jesenik
2738,41,1993-11-12,monthly,Usti nad Labem
2739,59,1993-11-29,monthly,Kromeriz
2740,14,1994-05-08,monthly,Ceske Budejovice
2741,15,1993-06-07,monthly,Cesky Krumlov
2742,23,1994-10-15,monthly,Cheb
2743,51,1997-05-22,monthly,Trutnov
2745,60,1997-09-28,monthly,Prostejov
2746,24,1996-08-23,monthly,Karlovy Vary
2747,1,1994-08-14,monthly,Hl.m. Praha
2749,1,1994-05-23,monthly,Hl.m. Praha
2750,13,1995-04-13,monthly,Rakovnik
2751,31,1995-04-28,monthly,Tachov
2752,74,1996-05-15,monthly,Ostrava - mesto
2753,26,1996-02-13,monthly,Plzen - mesto
2755,20,1995-01-26,monthly,Strakonice
2756,24,1997-10-21,monthly,Karlovy Vary
2757,54,1996-05-14,monthly,Brno - mesto
2758,70,1993-05-19,monthly,Karvina
2759,46,1996-10-23,monthly,Nachod
2760,10,1997-03-14,monthly,Praha - vychod
2761,1,1996-12-26,monthly,Hl.m. Praha
2762,19,1993-03-20,monthly,Prachatice
2763,64,1993-02-11,monthly,Zlin
2764,53,1996-08-15,monthly,Blansko
2765,69,1997-09-20,monthly,Jesenik
2766,31,1997-02-20,monthly,Tachov
2767,54,1996-03-23,monthly,Brno - mesto
2768,73,1993-12-20,monthly,Opava
2770,42,1993-12-25,monthly,Havlickuv Brod
2771,37,1993-08-18,monthly,Litomerice
2772,11,1996-02-24,monthly,Praha - zapad
2773,38,1996-06-23,monthly,Louny
2774,42,1996-02-05,monthly,Havlickuv Brod
2775,30,1997-12-08,monthly,Sokolov
2776,23,1997-08-10,monthly,Cheb
2777,62,1996-12-25,monthly,Uherske Hradiste
2778,38,1993-12-30,monthly,Louny
2779,73,1993-06-15,monthly,Opava
2780,63,1995-12-29,monthly,Vyskov
2781,16,1995-06-20,monthly,Jindrichuv Hradec
2782,1,1997-02-27,monthly,Hl.m. Praha
2783,43,1995-11-23,monthly,Hradec Kralove
2784,40,1997-10-30,monthly,Teplice
2787,1,1997-12-07,monthly,Hl.m. Praha
2788,54,1994-10-12,monthly,Brno - mesto
2789,14,1994-01-01,monthly,Ceske Budejovice
2790,1,1994-10-18,monthly,Hl.m. Praha
2791,25,1997-12-19,monthly,Klatovy
2792,1,1996-08-26,monthly,Hl.m. Praha
2793,47,1993-10-09,monthly,Pardubice
2794,74,1996-08-08,monthly,Ostrava - mesto
2795,11,1996-08-20,monthly,Praha - zapad
2797,74,1997-02-26,monthly,Ostrava - mesto
2798,70,1994-08-24,monthly,Karvina
2800,41,1997-05-08,monthly,Usti nad Labem
2801,11,1996-09-23,monthly,Praha - zapad
2802,1,1993-09-16,monthly,Hl.m. Praha
2803,58,1995-12-01,monthly,Jihlava
2804,53,1996-02-22,monthly,Blansko
2805,39,1996-05-20,monthly,Most
2806,53,1997-06-26,monthly,Blansko
2807,42,1996-10-04,monthly,Havlickuv Brod
2808,1,1994-12-18,monthly,Hl.m. Praha
2809,73,1994-12-08,monthly,Opava
2810,66,1995-03-16,monthly,Zdar nad Sazavou
2811,4,1996-01-02,monthly,Kladno
2812,18,1996-07-05,monthly,Pisek
2813,24,1993-12-15,monthly,Karlovy Vary
2814,72,1993-04-25,monthly,Olomouc
2816,74,1997-05-04,monthly,Ostrava - mesto
2817,56,1993-04-07,monthly,Breclav
2818,40,1993-07-21,monthly,Teplice
2819,35,1994-07-16,monthly,Jablonec n. Nisou
2820,36,1997-12-11,monthly,Liberec
2821,54,1996-07-12,monthly,Brno - mesto
2823,57,1993-04-18,monthly,Hodonin
2824,11,1993-10-20,monthly,Praha - zapad
2825,54,1996-07-10,monthly,Brno - mesto
2826,35,1996-11-20,monthly,Jablonec n. Nisou
2827,70,1996-12-18,monthly,Karvina
2829,66,1997-08-18,monthly,Zdar nad Sazavou
2830,20,1995-08-04,monthly,Strakonice
2831,1,1997-11-10,monthly,Hl.m. Praha
2832,12,1997-11-22,monthly,Pribram
2833,64,1995-08-30,monthly,Zlin
2834,70,1995-10-14,monthly,Karvina
2835,73,1995-10-03,monthly,Opava
2836,42,1995-11-18,monthly,Havlickuv Brod
2837,46,1996-06-02,monthly,Nachod
2839,70,1995-04-04,monthly,Karvina
2840,15,1994-10-09,monthly,Cesky Krumlov
2841,71,1993-07-27,monthly,Novy Jicin
2842,14,1993-12-29,monthly,Ceske Budejovice
2843,30,1997-03-29,monthly,Sokolov
2844,43,1996-01-19,monthly,Hradec Kralove
2845,62,1997-08-21,monthly,Uherske Hradiste
2846,1,1997-09-27,monthly,Hl.m. Praha
2847,75,1994-05-08,monthly,Prerov
2849,1,1993-09-16,monthly,Hl.m. Praha
2850,57,1997-11-22,monthly,Hodonin
2851,17,1995-12-02,monthly,Pelhrimov
2852,70,1996-12-29,monthly,Karvina
2853,54,1995-09-08,monthly,Brno - mesto
2854,1,1997-01-18,monthly,Hl.m. Praha
2855,27,1995-08-21,monthly,Plzen - jih
2856,25,1995-03-18,monthly,Klatovy
2857,19,1997-04-28,monthly,Prachatice
2858,56,1995-08-22,monthly,Breclav
2859,11,1993-10-23,monthly,Praha - zapad
2861,38,1993-02-10,monthly,Louny
2862,33,1993-06-07,monthly,Decin
2863,14,1996-01-21,monthly,Ceske Budejovice
2864,54,1996-03-16,monthly,Brno - mesto
2865,1,1995-03-03,monthly,Hl.m. Praha
2866,43,1995-09-13,monthly,Hradec Kralove
2867,30,1993-11-04,monthly,Sokolov
2868,1,1994-06-15,monthly,Hl.m. Praha
2869,68,1996-09-27,monthly,Frydek - Mistek
2870,1,1996-06-18,monthly,Hl.m. Praha
2871,52,1995-10-30,monthly,Usti nad Orlici
2872,1,1996-09-04,monthly,Hl.m. Praha
2873,70,1996-12-13,monthly,Karvina
2874,32,1997-04-02,monthly,Ceska Lipa
2875,19,1996-12-24,monthly,Prachatice
2876,52,1993-04-22,monthly,Usti nad Orlici
2877,37,1995-06-04,monthly,Litomerice
2878,1,1997-06-14,monthly,Hl.m. Praha
2879,15,1997-10-14,monthly,Cesky Krumlov
2880,71,1993-06-16,monthly,Novy Jicin
2881,70,1993-01-04,monthly,Karvina
2882,44,1996-07-20,monthly,Chrudim
2883,77,1997-06-29,monthly,Vsetin
2884,1,1993-02-08,monthly,Hl.m. Praha
2885,1,1996-09-04,monthly,Hl.m. Praha
2886,1,1994-04-08,monthly,Hl.m. Praha
2887,76,1996-07-13,monthly,Sumperk
2888,19,1996-05-23,monthly,Prachatice
2889,8,1996-03-23,monthly,Mlada Boleslav
2890,69,1996-02-07,monthly,Jesenik
2891,42,1997-05-28,monthly,Havlickuv Brod
2892,64,1997-12-16,monthly,Zlin
2893,39,1996-02-08,monthly,Most
2894,17,1993-08-28,monthly,Pelhrimov
2895,19,1993-03-09,monthly,Prachatice
2896,29,1993-03-30,monthly,Rokycany
2897,51,1997-10-11,monthly,Trutnov
2898,54,1996-11-23,monthly,Brno - mesto
2899,40,1997-04-03,monthly,Teplice
2900,20,1997-05-14,monthly,Strakonice
2901,1,1997-04-09,monthly,Hl.m. Praha
2902,32,1993-01-28,monthly,Ceska Lipa
2903,38,1994-05-19,monthly,Louny
2904,13,1996-03-20,monthly,Rakovnik
2905,74,1994-10-03,monthly,Ostrava - mesto
2906,49,1996-09-20,monthly,Semily
2907,70,1993-09-09,monthly,Karvina
2908,61,1997-03-16,monthly,Trebic
2909,58,1996-04-04,monthly,Jihlava
2910,68,1997-10-21,monthly,Frydek - Mistek
2911,33,1995-02-25,monthly,Decin
2912,74,1994-07-30,monthly,Ostrava - mesto
2913,8,1993-12-28,monthly,Mlada Boleslav
2914,4,1996-09-08,monthly,Kladno
2915,57,1993-07-23,monthly,Hodonin
2916,6,1996-12-03,monthly,Kutna Hora
2917,68,1996-08-08,monthly,Frydek - Mistek
2919,77,1995-05-10,monthly,Vsetin
2920,73,1997-11-13,monthly,Opava
2921,54,1996-09-21,monthly,Brno - mesto
2922,16,1994-06-06,monthly,Jindrichuv Hradec
2923,43,1995-01-10,monthly,Hradec Kralove
2924,56,1994-10-16,monthly,Breclav
2925,1,1993-01-10,monthly,Hl.m. Praha
2926,50,1993-01-14,monthly,Svitavy
2927,37,1997-08-04,monthly,Litomerice
2928,55,1993-12-14,monthly,Brno - venkov
2929,51,1996-04-06,monthly,Trutnov
2930,1,1996-08-24,monthly,Hl.m. Praha
2931,36,1995-05-04,monthly,Liberec
2932,72,1993-05-04,monthly,Olomouc
2933,10,1993-06-18,monthly,Praha - vychod
2934,1,1996-10-08,monthly,Hl.m. Praha
2935,68,1995-05-15,monthly,Frydek - Mistek
2936,3,1996-03-27,monthly,Beroun
2937,1,1997-02-25,monthly,Hl.m. Praha
2938,1,1993-08-04,monthly,Hl.m. Praha
2939,5,1997-06-28,monthly,Kolin
2940,54,1993-06-24,monthly,Brno - mesto
2942,44,1997-09-24,monthly,Chrudim
2944,22,1996-01-11,monthly,Domazlice
2945,6,1996-07-11,monthly,Kutna Hora
2946,54,1996-05-07,monthly,Brno - mesto
2947,57,1996-08-09,monthly,Hodonin
2949,1,1994-10-21,monthly,Hl.m. Praha
2950,62,1996-06-28,monthly,Uherske Hradiste
2951,44,1993-09-06,monthly,Chrudim
2952,65,1997-04-28,monthly,Znojmo
2953,1,1996-09-02,monthly,Hl.m. Praha
2954,1,1997-04-08,monthly,Hl.m. Praha
2955,67,1996-09-27,monthly,Bruntal
2956,15,1997-06-10,monthly,Cesky Krumlov
2957,25,1995-07-28,monthly,Klatovy
2958,48,1993-09-19,monthly,Rychnov nad Kneznou
2959,8,1994-02-25,monthly,Mlada Boleslav
2960,19,1994-09-20,monthly,Prachatice
2961,9,1996-07-12,monthly,Nymburk
2962,1,1993-05-30,monthly,Hl.m. Praha
2963,31,1996-12-09,monthly,Tachov
2964,72,1997-01-09,monthly,Olomouc
2965,6,1995-10-10,monthly,Kutna Hora
2966,33,1997-03-27,monthly,Decin
2967,38,1996-11-13,monthly,Louny
2968,15,1995-02-05,monthly,Cesky Krumlov
2969,29,1995-05-26,monthly,Rokycany
2970,60,1993-01-22,monthly,Prostejov
2972,12,1993-11-23,monthly,Pribram
2973,23,1996-08-15,monthly,Cheb
2974,9,1993-03-13,monthly,Nymburk
2976,13,1996-08-19,monthly,Rakovnik
2977,28,1996-06-20,monthly,Plzen - sever
2978,74,1995-01-06,monthly,Ostrava - mesto
2979,10,1997-11-22,monthly,Praha - vychod
2980,66,1993-12-09,monthly,Zdar nad Sazavou
2981,46,1997-01-11,monthly,Nachod
2982,19,1996-06-04,monthly,Prachatice
2983,42,1996-07-25,monthly,Havlickuv Brod
2985,71,1993-04-06,monthly,Novy Jicin
2986,63,1996-04-09,monthly,Vyskov
2987,18,1993-09-16,monthly,Pisek
2989,4,1993-11-28,monthly,Kladno
2990,30,1996-09-16,monthly,Sokolov
2991,19,1993-05-22,monthly,Prachatice
2992,43,1997-07-11,monthly,Hradec Kralove
2994,77,1996-05-03,monthly,Vsetin
2995,51,1996-12-14,monthly,Trutnov
2996,54,1994-05-17,monthly,Brno - mesto
2997,40,1997-09-09,monthly,Teplice
2998,21,1997-11-09,monthly,Tabor
2999,66,1996-10-08,monthly,Zdar nad Sazavou
3000,28,1993-07-14,monthly,Plzen - sever
3001,1,1993-03-24,monthly,Hl.m. Praha
3003,18,1993-11-27,monthly,Pisek
3004,11,1996-08-22,monthly,Praha - zapad
3006,64,1995-01-01,monthly,Zlin
3007,16,1993-02-02,monthly,Jindrichuv Hradec
3008,72,1993-02-27,monthly,Olomouc
3009,1,1996-01-26,monthly,Hl.m. Praha
3010,46,1995-09-13,monthly,Nachod
3011,64,1993-09-01,monthly,Zlin
3012,49,1997-04-18,monthly,Semily
3013,73,1997-12-09,monthly,Opava
3015,19,1996-06-15,monthly,Prachatice
3016,26,1996-02-23,monthly,Plzen - mesto
3017,75,1994-08-12,monthly,Prerov
3018,34,1996-12-03,monthly,Chomutov
3019,33,1996-04-21,monthly,Decin
3020,3,1996-08-09,monthly,Beroun
3021,10,1996-04-20,monthly,Praha - vychod
3022,64,1996-10-30,monthly,Zlin
3023,35,1997-10-14,monthly,Jablonec n. Nisou
3024,1,1996-12-18,monthly,Hl.m. Praha
3025,25,1997-12-27,monthly,Klatovy
3026,24,1993-02-18,monthly,Karlovy Vary
3027,62,1996-04-29,monthly,Uherske Hradiste
3028,27,1993-09-15,monthly,Plzen - jih
3029,42,1996-12-24,monthly,Havlickuv Brod
3030,65,1994-06-22,monthly,Znojmo
3031,51,1997-03-10,monthly,Trutnov
3032,5,1993-06-07,monthly,Kolin
3033,69,1997-12-10,monthly,Jesenik
3036,10,1994-04-10,monthly,Praha - vychod
3037,44,1994-05-26,monthly,Chrudim
3038,10,1996-04-28,monthly,Praha - vychod
3039,1,1993-12-10,monthly,Hl.m. Praha
3040,17,1996-08-03,monthly,Pelhrimov
3041,70,1996-04-04,monthly,Karvina
3042,10,1993-09-16,monthly,Praha - vychod
3043,1,1996-12-29,monthly,Hl.m. Praha
3044,72,1996-09-14,monthly,Olomouc
3045,1,1995-06-08,monthly,Hl.m. Praha
3046,74,1997-08-11,monthly,Ostrava - mesto
3047,16,1993-02-17,monthly,Jindrichuv Hradec
3049,61,1994-09-08,monthly,Trebic
3050,60,1993-05-08,monthly,Prostejov
3051,9,1996-01-01,monthly,Nymburk
3052,44,1997-04-26,monthly,Chrudim
3053,11,1993-08-23,monthly,Praha - zapad
3055,15,1996-05-26,monthly,Cesky Krumlov
3056,55,1993-12-22,monthly,Brno - venkov
3057,9,1997-07-23,monthly,Nymburk
3058,44,1994-10-23,monthly,Chrudim
3059,1,1997-02-15,monthly,Hl.m. Praha
3060,73,1997-06-09,monthly,Opava
3061,76,1995-11-08,monthly,Sumperk
3062,17,1997-08-15,monthly,Pelhrimov
3063,72,1993-05-26,monthly,Olomouc
3064,40,1993-05-23,monthly,Teplice
3066,74,1996-08-12,monthly,Ostrava - mesto
3067,46,1997-01-30,monthly,Nachod
3068,59,1993-04-25,monthly,Kromeriz
3069,66,1993-03-20,monthly,Zdar nad Sazavou
3070,56,1997-08-21,monthly,Breclav
3071,41,1996-10-03,monthly,Usti nad Labem
3072,8,1993-06-05,monthly,Mlada Boleslav
3075,71,1997-06-25,monthly,Novy Jicin
3076,54,1993-03-27,monthly,Brno - mesto
3077,64,1997-04-16,monthly,Zlin
3078,1,1993-07-16,monthly,Hl.m. Praha
3079,18,1996-02-26,monthly,Pisek
3080,57,1995-10-29,monthly,Hodonin
3082,33,1997-11-16,monthly,Decin
3083,66,1997-03-18,monthly,Zdar nad Sazavou
3085,66,1997-07-03,monthly,Zdar nad Sazavou
3086,1,1993-11-02,monthly,Hl.m. Praha
3087,15,1993-12-04,monthly,Cesky Krumlov
3088,18,1996-03-08,monthly,Pisek
3090,1,1996-12-10,monthly,Hl.m. Praha
3091,3,1993-11-11,monthly,Beroun
3092,46,1995-12-20,monthly,Nachod
3093,16,1996-11-21,monthly,Jindrichuv Hradec
3094,56,1993-12-20,monthly,Breclav
3096,68,1993-06-29,monthly,Frydek - Mistek
3097,66,1997-08-14,monthly,Zdar nad Sazavou
3098,1,1996-09-16,monthly,Hl.m. Praha
3099,70,1993-05-20,monthly,Karvina
3100,65,1997-06-22,monthly,Znojmo
3101,1,1994-02-27,monthly,Hl.m. Praha
3102,33,1997-11-23,monthly,Decin
3104,1,1997-04-29,monthly,Hl.m. Praha
3105,37,1997-11-21,monthly,Litomerice
3107,5,1993-11-20,monthly,Kolin
3108,53,1993-03-14,monthly,Blansko
3109,18,1995-04-08,monthly,Pisek
3110,48,1997-01-12,monthly,Rychnov nad Kneznou
3111,60,1995-11-08,monthly,Prostejov
3112,38,1994-08-12,monthly,Louny
3113,67,1993-08-16,monthly,Bruntal
3114,1,1996-06-15,monthly,Hl.m. Praha
3115,14,1996-03-27,monthly,Ceske Budejovice
3116,54,1996-04-05,monthly,Brno - mesto
3117,33,1993-02-24,monthly,Decin
3118,48,1996-03-10,monthly,Rychnov nad Kneznou
3119,33,1997-05-02,monthly,Decin
3120,1,1996-06-20,monthly,Hl.m. Praha
3121,46,1996-03-08,monthly,Nachod
3122,74,1997-05-12,monthly,Ostrava - mesto
3124,6,1995-06-13,monthly,Kutna Hora
3125,37,1996-12-16,monthly,Litomerice
3126,17,1996-09-03,monthly,Pelhrimov
3127,66,1993-08-08,monthly,Zdar nad Sazavou
3128,1,1995-01-06,monthly,Hl.m. Praha
3129,5,1993-12-05,monthly,Kolin
3130,13,1996-03-20,monthly,Rakovnik
3131,21,1995-10-23,monthly,Tabor
3132,56,1995-10-08,monthly,Breclav
3133,66,1993-06-14,monthly,Zdar nad Sazavou
3134,48,1994-04-29,monthly,Rychnov nad Kneznou
3135,72,1993-12-27,monthly,Olomouc
3136,69,1993-08-07,monthly,Jesenik
3137,39,1996-12-15,monthly,Most
3138,37,1996-03-24,monthly,Litomerice
3139,12,1995-08-30,monthly,Pribram
3140,3,1997-05-13,monthly,Beroun
3142,2,1994-09-14,monthly,Benesov
3143,38,1996-10-18,monthly,Louny
3144,67,1996-03-09,monthly,Bruntal
3145,4,1993-12-03,monthly,Kladno
3146,68,1993-10-26,monthly,Frydek - Mistek
3147,54,1995-04-05,monthly,Brno - mesto
3148,33,1995-11-19,monthly,Decin
3149,57,1996-06-27,monthly,Hodonin
3151,6,1996-02-21,monthly,Kutna Hora
3152,1,1993-07-16,monthly,Hl.m. Praha
3153,2,1996-07-05,monthly,Benesov
3154,1,1997-07-02,monthly,Hl.m. Praha
3155,28,1996-08-29,monthly,Plzen - sever
3157,77,1993-09-10,monthly,Vsetin
3158,71,1996-10-03,monthly,Novy Jicin
3160,22,1994-06-19,monthly,Domazlice
3161,48,1996-08-26,monthly,Rychnov nad Kneznou
3163,41,1997-05-24,monthly,Usti nad Labem
3164,33,1993-12-24,monthly,Decin
3166,71,1993-08-10,monthly,Novy Jicin
3167,18,1994-08-08,monthly,Pisek
3168,39,1993-02-20,monthly,Most
3169,19,1997-12-19,monthly,Prachatice
3170,1,1996-01-12,monthly,Hl.m. Praha
3171,61,1993-09-28,monthly,Trebic
3172,77,1997-05-27,monthly,Vsetin
3173,39,1993-05-15,monthly,Most
3174,65,1997-12-10,monthly,Znojmo
3175,50,1996-10-08,monthly,Svitavy
3176,26,1997-03-26,monthly,Plzen - mesto
3177,74,1996-11-12,monthly,Ostrava - mesto
3178,4,1996-04-27,monthly,Kladno
3179,71,1996-09-20,monthly,Novy Jicin
3180,1,1996-06-18,monthly,Hl.m. Praha
3181,42,1993-05-16,monthly,Havlickuv Brod
3182,6,1996-12-20,monthly,Kutna Hora
3183,45,1994-04-01,monthly,Jicin
3184,1,1994-02-18,monthly,Hl.m. Praha
3185,45,1997-07-29,monthly,Jicin
3186,10,1995-05-28,monthly,Praha - vychod
3187,59,1997-12-20,monthly,Kromeriz
3188,24,1997-02-20,monthly,Karlovy Vary
3189,29,1995-11-29,monthly,Rokycany
3190,1,1996-12-30,monthly,Hl.m. Praha
3191,72,1996-09-17,monthly,Olomouc
3192,18,1996-07-28,monthly,Pisek
3193,74,1996-02-27,monthly,Ostrava - mesto
3194,11,1997-04-19,monthly,Praha - zapad
3195,40,1993-09-02,monthly,Teplice
3196,1,1993-12-13,monthly,Hl.m. Praha
3197,1,1993-12-25,monthly,Hl.m. Praha
3199,66,1996-06-06,monthly,Zdar nad Sazavou
3201,4,1994-04-17,monthly,Kladno
3202,8,1997-06-04,monthly,Mlada Boleslav
3203,23,1995-08-07,monthly,Cheb
3204,61,1996-07-13,monthly,Trebic
3205,1,1995-12-17,monthly,Hl.m. Praha
3206,38,1996-06-22,monthly,Louny
3208,29,1997-08-04,monthly,Rokycany
3209,45,1997-12-10,monthly,Jicin
3210,1,1993-05-17,monthly,Hl.m. Praha
3211,72,1997-06-09,monthly,Olomouc
3212,70,1993-07-25,monthly,Karvina
3213,51,1993-04-12,monthly,Trutnov
3214,67,1997-05-10,monthly,Bruntal
3216,3,1995-08-11,monthly,Beroun
3218,41,1993-11-14,monthly,Usti nad Labem
3219,1,1996-03-26,monthly,Hl.m. Praha
3220,29,1993-08-14,monthly,Rokycany
3221,5,1993-08-17,monthly,Kolin
3222,4,1993-07-21,monthly,Kladno
3223,1,1993-12-07,monthly,Hl.m. Praha
3224,55,1996-11-10,monthly,Brno - venkov
3225,1,1993-11-01,monthly,Hl.m. Praha
3226,65,1994-08-28,monthly,Znojmo
3227,1,1996-06-24,monthly,Hl.m. Praha
3228,29,1996-10-30,monthly,Rokycany
3229,64,1995-11-18,monthly,Zlin
3230,1,1995-03-11,monthly,Hl.m. Praha
3231,73,1995-04-18,monthly,Opava
3232,37,1996-10-02,monthly,Litomerice
3233,31,1995-03-03,monthly,Tachov
3234,1,1995-09-16,monthly,Hl.m. Praha
3235,8,1995-01-26,monthly,Mlada Boleslav
3236,52,1997-02-20,monthly,Usti nad Orlici
3237,20,1993-10-02,monthly,Strakonice
3238,47,1996-01-07,monthly,Pardubice
3239,5,1996-06-19,monthly,Kolin
3241,44,1993-07-16,monthly,Chrudim
3242,28,1997-03-02,monthly,Plzen - sever
3243,1,1993-11-10,monthly,Hl.m. Praha
3244,56,1995-01-14,monthly,Breclav
3245,45,1997-06-26,monthly,Jicin
3246,54,1993-06-14,monthly,Brno - mesto
3247,61,1996-04-11,monthly,Trebic
3248,77,1996-05-11,monthly,Vsetin
3249,74,1996-10-11,monthly,Ostrava - mesto
3250,1,1995-01-06,monthly,Hl.m. Praha
3251,59,1995-05-18,monthly,Kromeriz
3252,12,1995-06-12,monthly,Pribram
3254,36,1995-08-27,monthly,Liberec
3255,1,1993-09-15,monthly,Hl.m. Praha
3256,40,1996-11-19,monthly,Teplice
3258,53,1993-06-05,monthly,Blansko
3259,1,1994-04-11,monthly,Hl.m. Praha
3260,68,1993-03-25,monthly,Frydek - Mistek
3261,1,1993-07-07,monthly,Hl.m. Praha
3262,23,1997-06-22,monthly,Cheb
3263,44,1996-03-07,monthly,Chrudim
3264,70,1993-10-23,monthly,Karvina
3266,14,1997-03-29,monthly,Ceske Budejovice
3267,64,1993-07-21,monthly,Zlin
3268,21,1993-09-20,monthly,Tabor
3269,37,1995-09-03,monthly,Litomerice
3270,30,1995-08-08,monthly,Sokolov
3271,8,1996-10-12,monthly,Mlada Boleslav
3272,53,1996-08-30,monthly,Blansko
3273,74,1995-12-29,monthly,Ostrava - mesto
3274,76,1997-09-17,monthly,Sumperk
3275,74,1994-06-29,monthly,Ostrava - mesto
3276,1,1997-12-29,monthly,Hl.m. Praha
3277,36,1993-07-12,monthly,Liberec
3278,4,1996-01-02,monthly,Kladno
3280,1,1996-04-24,monthly,Hl.m. Praha
3281,1,1997-08-06,monthly,Hl.m. Praha
3282,1,1996-11-24,monthly,Hl.m. Praha
3283,68,1993-03-26,monthly,Frydek - Mistek
3284,64,1993-05-17,monthly,Zlin
3285,43,1996-05-12,monthly,Hradec Kralove
3286,8,1996-02-26,monthly,Mlada Boleslav
3287,18,1993-07-26,monthly,Pisek
3288,54,1994-09-15,monthly,Brno - mesto
3289,1,1994-06-02,monthly,Hl.m. Praha
3290,19,1996-12-09,monthly,Prachatice
3291,45,1996-11-16,monthly,Jicin
3292,1,1993-12-21,monthly,Hl.m. Praha
3293,1,1997-08-08,monthly,Hl.m. Praha
3294,75,1996-04-09,monthly,Prerov
3296,67,1996-03-15,monthly,Bruntal
3297,53,1995-02-17,monthly,Blansko
3298,29,1993-08-04,monthly,Rokycany
3300,71,1997-09-19,monthly,Novy Jicin
3301,14,1996-04-25,monthly,Ceske Budejovice
3302,21,1993-03-02,monthly,Tabor
3303,1,1995-11-17,monthly,Hl.m. Praha
3304,36,1997-01-16,monthly,Liberec
3305,13,1995-12-09,monthly,Rakovnik
3306,75,1993-08-24,monthly,Prerov
3307,30,1994-03-13,monthly,Sokolov
3308,40,1996-04-02,monthly,Teplice
3309,66,1993-11-20,monthly,Zdar nad Sazavou
3310,25,1993-09-15,monthly,Klatovy
3311,8,1996-08-18,monthly,Mlada Boleslav
3312,30,1996-12-04,monthly,Sokolov
3314,25,1996-10-14,monthly,Klatovy
3315,23,1995-08-24,monthly,Cheb
3316,28,1993-05-06,monthly,Plzen - sever
3317,4,1995-10-04,monthly,Kladno
3318,62,1996-06-25,monthly,Uherske Hradiste
3319,56,1993-08-29,monthly,Breclav
3320,1,1995-12-01,monthly,Hl.m. Praha
3321,17,1995-04-18,monthly,Pelhrimov
3323,13,1993-09-08,monthly,Rakovnik
3324,3,1997-10-17,monthly,Beroun
3325,11,1997-11-03,monthly,Praha - zapad
3326,5,1993-11-11,monthly,Kolin
3327,45,1993-04-16,monthly,Jicin
3328,1,1997-03-17,monthly,Hl.m. Praha
3329,3,1996-10-12,monthly,Beroun
3330,76,1995-07-08,monthly,Sumperk
3331,16,1997-02-20,monthly,Jindrichuv Hradec
3332,17,1997-03-25,monthly,Pelhrimov
3333,44,1997-11-27,monthly,Chrudim
3334,67,1996-07-09,monthly,Bruntal
3335,35,1996-02-18,monthly,Jablonec n. Nisou
3336,51,1994-09-19,monthly,Trutnov
3338,25,1995-12-24,monthly,Klatovy
3339,1,1996-09-27,monthly,Hl.m. Praha
3342,59,1997-10-06,monthly,Kromeriz
3343,1,1997-08-03,monthly,Hl.m. Praha
3344,70,1997-05-15,monthly,Karvina
3345,22,1993-12-08,monthly,Domazlice
3346,1,1997-07-25,monthly,Hl.m. Praha
3347,4,1996-08-19,monthly,Kladno
3348,4,1994-12-08,monthly,Kladno
3349,47,1996-03-28,monthly,Pardubice
3350,74,1996-07-13,monthly,Ostrava - mesto
3351,70,1996-03-08,monthly,Karvina
3352,42,1993-11-08,monthly,Havlickuv Brod
3353,74,1996-08-27,monthly,Ostrava - mesto
3354,63,1993-11-05,monthly,Vyskov
3355,70,1994-02-26,monthly,Karvina
3357,54,1995-07-26,monthly,Brno - mesto
3358,44,1996-02-21,monthly,Chrudim
3359,8,1996-07-30,monthly,Mlada Boleslav
3360,71,1997-11-10,monthly,Novy Jicin
3361,45,1993-08-26,monthly,Jicin
3362,73,1995-01-25,monthly,Opava
3363,30,1995-06-24,monthly,Sokolov
3365,11,1997-11-18,monthly,Praha - zapad
3366,68,1996-03-02,monthly,Frydek - Mistek
3367,1,1993-04-01,monthly,Hl.m. Praha
3368,24,1995-09-14,monthly,Karlovy Vary
3369,8,1994-12-01,monthly,Mlada Boleslav
3370,49,1993-11-15,monthly,Semily
3371,68,1993-11-04,monthly,Frydek - Mistek
3372,23,1994-05-26,monthly,Cheb
3373,27,1996-01-18,monthly,Plzen - jih
3374,21,1993-02-17,monthly,Tabor
3375,9,1997-01-15,monthly,Nymburk
3376,58,1996-11-17,monthly,Jihlava
3377,74,1996-12-02,monthly,Ostrava - mesto
3378,55,1994-03-14,monthly,Brno - venkov
3379,63,1997-01-24,monthly,Vyskov
3380,64,1993-12-10,monthly,Zlin
3381,68,1997-08-02,monthly,Frydek - Mistek
3383,29,1997-09-28,monthly,Rokycany
3384,14,1995-11-05,monthly,Ceske Budejovice
3385,1,1997-12-21,monthly,Hl.m. Praha
3386,2,1995-05-23,monthly,Benesov
3389,13,1996-01-30,monthly,Rakovnik
3391,74,1993-04-01,monthly,Ostrava - mesto
3392,1,1995-06-08,monthly,Hl.m. Praha
3393,4,1996-12-22,monthly,Kladno
3394,23,1996-10-09,monthly,Cheb
3395,16,1997-11-05,monthly,Jindrichuv Hradec
3396,1,1997-11-20,monthly,Hl.m. Praha
3397,49,1996-08-04,monthly,Semily
